frame.number|frame.time|frame.time_delta|frame.time_relative|eth.src_resolved|eth.dst_resolved|eth.src|eth.dst|eth.type|ip.version|ip.hdr_len|ip.len|ip.id|ip.flags.df|ip.flags.mf|ip.flags.rb|ip.flags.sf|ip.dsfield.dscp|ip.dsfield.ecn|ip.tos|ip.ttl|ip.proto|ip.src|ip.dst|udp.srcport|udp.dstport|udp.length|tcp.flags.cwr|tcp.flags.ecn|tcp.flags.urg|tcp.flags.ack|tcp.flags.push|tcp.flags.reset|tcp.flags.syn|tcp.flags.fin|tcp.flags.res|tcp.flags.ns|tcp.payload|tcp.len|frame.len
170|Feb 24, 2020 16:21:09.347875000 CST|0.002003000|27.928325000|Wisol_39:25:6e|Nvidia_e4:08:c5|70:2c:1f:39:25:6e|00:04:4b:e4:08:c5|0x00000800|4|20|52|0x000096a5|1|0|0||0|0||64|6|192.168.143.43|52.10.224.104||||0|0|0|1|0|0|0|0|0|0||0|66
171|Feb 24, 2020 16:21:09.348077000 CST|0.000202000|27.928527000|Wisol_39:25:6e|Nvidia_e4:08:c5|70:2c:1f:39:25:6e|00:04:4b:e4:08:c5|0x00000800|4|20|52|0x000096a6|1|0|0||0|0||64|6|192.168.143.43|52.10.224.104||||0|0|0|1|0|0|0|0|0|0||0|66
172|Feb 24, 2020 16:21:09.348191000 CST|0.000114000|27.928641000|Wisol_39:25:6e|Nvidia_e4:08:c5|70:2c:1f:39:25:6e|00:04:4b:e4:08:c5|0x00000800|4|20|52|0x000096a7|1|0|0||0|0||64|6|192.168.143.43|52.10.224.104||||0|0|0|1|0|0|0|0|0|0||0|66
173|Feb 24, 2020 16:21:09.349185000 CST|0.000994000|27.929635000|Wisol_39:25:6e|Nvidia_e4:08:c5|70:2c:1f:39:25:6e|00:04:4b:e4:08:c5|0x00000800|4|20|52|0x000096a8|1|0|0||0|0||64|6|192.168.143.43|52.10.224.104||||0|0|0|1|0|0|0|0|0|0||0|66
174|Feb 24, 2020 16:21:09.349389000 CST|0.000204000|27.929839000|Wisol_39:25:6e|Nvidia_e4:08:c5|70:2c:1f:39:25:6e|00:04:4b:e4:08:c5|0x00000800|4|20|52|0x000096a9|1|0|0||0|0||64|6|192.168.143.43|52.10.224.104||||0|0|0|1|0|0|0|0|0|0||0|66
175|Feb 24, 2020 16:21:09.361480000 CST|0.012091000|27.941930000|Wisol_39:25:6e|Nvidia_e4:08:c5|70:2c:1f:39:25:6e|00:04:4b:e4:08:c5|0x00000800|4|20|178|0x000096aa|1|0|0||0|0||64|6|192.168.143.43|52.10.224.104||||0|0|0|1|1|0|0|0|0|0|16030300461000004241040c1a589a0aaff454f860cd2725ffd157461ade6664331f310c3a3a1cdf1402d3120832c5d50a1001e2bce0cecab330febf6afc72406bbc0b3ffd665331b270441403030001011603030028e86c7e54f7d7f174d00e32bb326df35ceac2acab6d48f003e0635f7cfe68766e54fb135ede0b67e2|126|192
176|Feb 24, 2020 16:21:09.412614000 CST|0.051134000|27.993064000|Nvidia_e4:08:c5|Wisol_39:25:6e|00:04:4b:e4:08:c5|70:2c:1f:39:25:6e|0x00000800|4|20|103|0x0000d018|1|0|0||0|0||227|6|52.10.224.104|192.168.143.43||||0|0|0|1|1|0|0|0|0|0|1403030001011603030028327a6d54ed122d72aaac414978ac31c898f69d2cde9cec79a00520936820d661cca76421d16788e5|51|117
177|Feb 24, 2020 16:21:09.416506000 CST|0.003892000|27.996956000|Wisol_39:25:6e|Nvidia_e4:08:c5|70:2c:1f:39:25:6e|00:04:4b:e4:08:c5|0x00000800|4|20|474|0x000096ab|1|0|0||0|0||64|6|192.168.143.43|52.10.224.104||||0|0|0|1|1|0|0|0|0|0|17030301a1e86c7e54f7d7f175b089ea2e2d4614a832df90e1a5e54e33c7869da2a0925384f062354ce7fc5800652b23ad9eaa7eeee4e02ca8ae4a4ad1cb0036077a995b19b9309e273c347d6026b26bf64da2f1038a8a7e699d1e0d4870c037133e06d1411a9ac4a04f0a00cc247a3c1647aef69c0d8a2b00f68ab2690fe5b25396bccbdf18c37a66692f59ebd1c6aae69733e683710ad803945f486dd583f1ae06ea25bffff2835b4f7c2253998eedfeeca46a131a9863c6f121a659adb95b8998f5923b8fa090c65b0586760237a870ffd85d0c50f0f7e81709520b8fccaefcbca5aca108e0d51b7ba946a5531fcc98485cb7510881215047be2002d1b9fe94be75b34f4e16b5c86af39248077f317a6dd214e08168fba0d922c3eb0dbfa954ba2fc62d811a8a9ca5f970284baca43f408263005544713a1211984a50fe251285259d1a72e1084c1eac5acd19e88c21bb6cb4a3c6276dbfb44ecc4b68edee95c7200f98d3bbcc6ecb0c29b1a6d1adaae15b3e2e91f4180d7158453739f282e4d3a57f7161eec8994e461fb1dd902a1046c266c60478ead3741f86a6595a6df116201c25cf|422|488
178|Feb 24, 2020 16:21:09.468612000 CST|0.052106000|28.049062000|Nvidia_e4:08:c5|Wisol_39:25:6e|00:04:4b:e4:08:c5|70:2c:1f:39:25:6e|0x00000800|4|20|106|0x0000d019|1|0|0||0|0||227|6|52.10.224.104|192.168.143.43||||0|0|0|1|1|0|0|0|0|0|1703030031327a6d54ed122d73b173cf72503d930856ad32e6c52bfcce702eea346c825de1e8ded480e38388b2b5c1639a5cb5860a33|54|120
179|Feb 24, 2020 16:21:09.472867000 CST|0.004255000|28.053317000|Wisol_39:25:6e|Nvidia_e4:08:c5|70:2c:1f:39:25:6e|00:04:4b:e4:08:c5|0x00000800|4|20|1105|0x000096ac|1|0|0||0|0||64|6|192.168.143.43|52.10.224.104||||0|0|0|1|1|0|0|0|0|0|1703030418e86c7e54f7d7f1761e2a170513254d05fe4cd7d9f6061b8101d0829d6a2aaf9d77c311439f823ab097ce03c74bf3dee94990c099f05a1cd8e96b909d7470fb7cfb3c66f2efd98af97c4cf76696e8d0ed0aaf836fe1f3e3467a86fd51d9cb60b00758ecf85224f9d07f7bc74c4d781b653fba5bb8bd578ae453115fc420c14f5ad181e4e87f68e7770c2a1211b13eb051307149a4b1afde4d430737ec8b6fdfbf73ec58a4ce6a284bcbfba6fe083732338895feee1e88bb8f69b0eeb175caeb4ee942270518b0678cc1ffa3612af221f99e59a0dd8624ec957da5893bb055e4c2786213bc8cb5674fb49323b50c48da5236be0f69a9738239667cba9d4ad2ba14ce5759c03d44e80207e6c6a666be1c4419069daf4a812800a1a705692b83f5966ff188c3edb1323ba105786a7f31c29d20a95b49e364cf995785d25bb536a91a9aa12f78342dceb5ab94456a3492ca100433615e0bef8da855c44239df8cf934f3bf2536b8d5faa7973de01a6bf79f12fa6edd2fc868096258a8d3d0b47bd75d32a92c0832882ad298d7c6c96b1832a9d81efc1a656f844e230340578222a0f1133e151024318a0bd36166b64202ddcab60ab6a8badffe779e6f89fc4e1dd9e7d15d663e86de7b8452db587b6fb83346117b8d37df7849ee7b5cdf43d3b6bb03907ffdb9f72bdfba9d480bc1123305128a728609a980c8bd6572290d46bdc8329c680f74f5c14aec2020e97744f5a53cd08ec7a0195d14ebd71ef2e4c1e47d8deef11e1dc6917c0cae9757a101b37f9dfd9db87e074ba197fd27192a3dd7c69e416a78bfaefb68409d8239ee4aa4ae44a9899ac0c5e68c381e7d19f75a00fb3825807924c0380cb218b50a15e5e1d2e486ea80c499ac6d3b239d6d116a46106f4d7bf396e54f65092bdaba3e6636d66e74cd7f72add7433efdbcb807c45d3590d8731254a64e27a36733e061abdeb1e0679dda78e5a4772d59db4a8cc505c74d02fcd86ee864ac5dd733120a4f164146e36873c862f4d987bd18c3345eab2d5d3e13f2e5d2cdb3b24357db9facd1b9ea0bb4087f8205ea7ee91e3c723e656a82a28c35072b778c42b299c8948cbc94012deb723f7423b3df9cfe59a681c431bd2ce17b0b1877b2c019f683a3b05e063966a2566ec147aa97b8f150df6ad0f1a378b4626f69e40a9e0ac8f3ca922e645fc1d86538692f5e71fc26bf0b6ca21da9085b2beb31993066bd979f96b536036f56152feefdfbd67440563836ff0d28841696aa8996105da98adf4b81e327a59ac61868935a89b2ad590076ede967a1da58d4039d0c5a13d7506d8012b190d8e943a026cb8e32d1c93c91e1b9a27e8cdcad5539300c4873fedba969098e69dc05b0ef58f4d31e7c5c0b6e3e612b820fb80321b57ee92ddc1e3f399ad8b77eca1198d7861f81fdac0cda94478875d1a81dc69265f6b3fc0123b55477ae3649e3f8589018fb9a54e69e|1053|1119
180|Feb 24, 2020 16:21:09.473046000 CST|0.000179000|28.053496000|Wisol_39:25:6e|Nvidia_e4:08:c5|70:2c:1f:39:25:6e|00:04:4b:e4:08:c5|0x00000800|4|20|1105|0x000096ad|1|0|0||0|0||64|6|192.168.143.43|52.10.224.104||||0|0|0|1|1|0|0|0|0|0|1703030418e86c7e54f7d7f1770d58de8145cc7f750fb20807d33479eef21f6a7d162b81a9993b96dcc84e73472aeb261e8bcceee18f4c828bec68fe0f14c05964b943a70872602cf17cfef5314e0514168d7de96a2d8f363515acda69c056d0f4ecb7fd61904f078b0c45e5ac589472e481f2332bf0757feb5f6a0e5969f9ae0b394923882f5ed12446ae24fb6e805dcec65cfa0265d5c211b42a9630c5d22a38d979f1d3b54912f4f1a02fad84fb51243050eab1adc45b5f322a709a66169183e4e55fd0a41b42634e4dee2dba529145e702c434f4af0e81da94f2bb03e49c1633e6cda81a81bb0401805ed7bcb174edae13bfda735a429f8a3118e3ec10a7d6cc3a0fbbe05ecc580f3a31d9cf532535926694190dd0470474d8f2a9a457ecd764f7122247f0eb479ad5d0dd8bbeafcf69bf01fadd2b699f708566326fee34c9aae8b34237cb2fe383b28a3b897346d15eeeb9f2e52fb9dff33284c10d1779746e2085933bb99a1c969c0d33901935e11aa3e83647577728e7975343f94c41a0be3af01026640f7eec156bfb5b597aea8eb3d66b94f682eadb11160416ffdcb09570e91987447ac737f2eec9009290ed881ab4eb8c9a39edccc06b86590a22844b932f85b1db2043dc44f49c8f112f08c99594afd77a6ab4aa7193710c8365ba79b27aa11650edb34b200bf619b1bffd28e486a0fd1c70321db4bc3d65c9bdce205c101e3c438c598d82f6ebf9e9573c6b879dc57707572badf709acbd722c42cb3d5e2013e60a6f1fb7f3f3ae076268532721e664792645d6d98d6187b2f9f2f0f774ec7f7b1fdaceaff013c51e6d75693db0e30e939b6a15a5def77b7c5d06fa4afdfa35283e1699c5741b366dbb7127da91d7d96731b2b3fc7a4d7583d06bbb06ea747550f4863c586929b68c18f7400be5f1f05bf2e3f5b80498e6fda1eb622448f0f8493b3cde4ee9aee8dff7acffebf11121a64ce1778f7aeb11e347e5ccd3d9d2d8119cd88733df0f241dc262281377a5fe91da2a0b5e7d2e256ebc41d15774f8472a0dc91d7531f27d23ccf7b760ece45e7842466070573e6126dd8b4e403b695f050d19ee4817114022f88981db84796caeaea649b9a0e77ddeb4259debeb8e2662ba0af8e813c9b1247b80d47d16c634821a3c3ee09f4af8617c3c9abc6e23e0da86bd4610940e3ea5504acf599b1b4324eeb6d68aa01610bde82a114afbfb2d10f577f86005f768599233eca000fb55049bd3e5f325209cab872cf1140e467bfb078c8c9589d712f402d1dcb15a66bff67dd516909351f8678b9ef9f8eae1c6ed2e453749bc4d13636bc17366ddbb7a3522e40d3793fa7399911a6c3f8098eabcdc4e4593ee34762a3205a804faa21099a964431f1008ed9a1dc5a4c945be216792297461002b7810f5eaf63202b45016bc969f73c4103925b7cb31fe9452f42487daf019aa735557d99a1dd646a05bbe771fa8761bcf|1053|1119
181|Feb 24, 2020 16:21:09.473149000 CST|0.000103000|28.053599000|Wisol_39:25:6e|Nvidia_e4:08:c5|70:2c:1f:39:25:6e|00:04:4b:e4:08:c5|0x00000800|4|20|1105|0x000096ae|1|0|0||0|0||64|6|192.168.143.43|52.10.224.104||||0|0|0|1|1|0|0|0|0|0|1703030418e86c7e54f7d7f178c8d642c2b9385ee093e452a68d81c084a8c1829581a7bebb562d66a2ccb8a9ba00f95b6b3db89afb63b201a12b1eedef295bc85ea0ecbe4466ad406273b1b3b2aeba47dad83dfc536c46eccd37685859c97e8a07f2304256d31f66537351704bd029762cd0e4138e0bb23d851855c433131207addbcf91b26384ef140eb90891b9b9e6864b106ffefd9341c02b6d351da48cd4d997a65ed5cde74c78b439f985d7309ba89448bcc9396910b3e37f58e2b5e85f6d3e142bdd0745b606422b7d2c1c1ce029de1f4877e09e059b140793fae304b3446f8018b24b3133bca6831c1810e77e92b272700d45cfcc60570057e884678a34235814b02b3e7a83f3fef09357ab299147b5c6533a1e76222ae3721815e74410fa8b03ad713221f05d10c2a684c73d3fac9db32887ae947da078c2763faf974f704c0f8589c89a4fc25f943c43beb6ef1f92e534e42cea6dc0b401b15235901f77752c270c076b45003f8c64765817974845df3fa959499c9575e0dde740437d99a8625429f3e34ef69d547f60b9a595a9ec3c410a506e249b975aea43f46ff8a2bc9510cbe0b61b9640aece7eed4eaac384d7af12aefaddaac2c1480f80925d64ddf505371db0443d1a91fa7f853c6d306d850a3549625f32580aef0fea0e35522dda76c7a480b6c624f7f965fee93334e3e9e54010ab5e19a2bdc6e99bc2b29642cd426db895dadabc239ad5d69d60e7bc1ba625c4f8561a949096cdbf7dae9f1c92d59d3462069ec5ae184ddaa643ecc372686ffc562ee9c5632d6b2d10e41b2e43b3d5eb75abe55f51fad74d7a21ac2e83cecd27489c56f2c947a5b0d78142eb7252d48d3c5e8d0ca98610f2eb162fb621a6f11721eaee053716dfbba02cd2c762d0a2cd842b9498c9be1a1c09ab0c2380aed18454e08be86eeeddd0117b7445fc595f5e60275a5df0231c9c7b6fdd053a97366a0a5cee5cc6ae5d7817e75af94e2537ed2115d533ac2d728548919ccd922443b5edb5f100d12bc51c46f9770771ffe77b2246649864e0ab5bdc20e853bb6a7541f5b61519b0f7caad8840771216dc22969111a7a127c500563cd22e914e694e9c06e14b289d382fcab20d994e3b4d361c31b69b5c8965a19813acfb8508652a4d149f941032c688d9fe7157c2d81cb812d2a3cb63e8e2d76957248fa79c418307f4d4fc852754f79bee5eda56194299c5adfca6e9bc6f1736ad072638cf1b353ae5c28d45a0e8b288d3662785224e25c7ff012685a35decd35167696d4f5cdfc4944f9ce6c182064ffc959c40170a6f5d17b3c642d0456b3fcaa58154ea5488988ead8caab5bf189e7bb7a498d0df335071b20d74c5cbdb71269d904ec17f21249a86c4a07d0c79659efd18bf57a60ab9eb8d3479e33c9f259f005de3d265d4448855ec16011d40a8748553dae851067da3a39dacb305ddb60636f8228a8bfbe13adaf4c8d8c9|1053|1119
182|Feb 24, 2020 16:21:09.473250000 CST|0.000101000|28.053700000|Wisol_39:25:6e|Nvidia_e4:08:c5|70:2c:1f:39:25:6e|00:04:4b:e4:08:c5|0x00000800|4|20|1105|0x000096af|1|0|0||0|0||64|6|192.168.143.43|52.10.224.104||||0|0|0|1|1|0|0|0|0|0|1703030418e86c7e54f7d7f1791da81c3ac012c00a4816a78896bd412eb3ae99da0f37921b2eea7eb5a09e705787cfa5572a8ca3491e220255febcfcd659076014ef5058f323e3d165a786f4c607ce29112f2bdf03e9675dbab72893bb48b198b2cc2606663c5aa0288f8ff6de5e48f47313e0e780c9f2d49813f5e6717e69f454ac9c0abcbb1e3981e50d40c125d33f314e001284dd7a914d792d5a57640854915d409e7af0f37ffacfdda5ae5054e936de6e2f98f2dd7f0ae1b9c25ce9d4f3f179b9bedc2c99b7ea0a2b08a2a413a4172a6667281af52a204c0b15e67ab886086c62d8d35b9b11d58864e0a1a90896e06256397586b4f12a2c2731f47ccbb51cf3f7bbd9f588e15a02bbcd9bba8c96ea77f4bb378d5a36341c5fd00d23929e58549fac6a14bdef59b22c6019c4e4f43b43ff84d1d3611842bb906731296107c461717d40198ccc64530761b8217ae7aa37bbedfd70d5f37753c145fba5cc84876c1e3611681bbfc50db4d1548e22ea22cdc0c9560f94bb41ed78e953796ccce2af43faf8fff1df682d5194914479d5d7550c09d9d1dc99ede050fcab62d310c0a17f142cc302bb22a748fce6e0c4eda453412942df0c3f2f47a601f0a26805c586fffd518400717c476ab7ee540d3561b14e7d5630e4bf1ce847c594560ac8877637409117ec29afc8027a279a4dae19de8c02a88ec4aa387125ea3aca2c5b3273fb51f6980e458e7e7f277df88d251146b4e8afc7ff0a0e201ed70ffeab75ef064afe2616ff4b999c402718b4c1e755fd2ee4cf71fac3ec75dca6f6b27c2686bf6261ce2b2a13a94caa449ec3c40f9351641c3fcf09b4b89fd1b80f0f9cc5d1eb0c8d9392a8eca8defbd8d2410b55c40095c4b2e7deae8d7b10977d21a21f4afbff5319b2e7daedf37a276d3a2c7205aeddbb1cce40253bc4dcf195ec520a4a33afa9b57e0a0cd750127cf3e8dfd800927d94ac9208a7d88e3ca44b54252b98273272dc23a9f3a1c9e18734e1a72882bfb30f78c6120bebb3df209e58c5b42eada2961c50a90379d44c7dfdafb34d0f8d05f70c9156defbb963dc52e3f26f647c64485f81865e2dd09ad4eed4d8f725c7c6bf2f38214ad5370156b42fcd2fd02feb720697e83f1a365353c0d6e8451e72d2d25b57a8fbd9def7da384846173d0bac867680a13c9e78c4525e5224c44da5848624710938ad2e9280618501a186c75b8997ae388579a11ed932a9f8fbd9e109d63c1bfef3cc10a22e136125cb39b53c7aa3814ccba4f6b5ccfa77555de2092998a7b3007a3cfbb0043f306d72c41bce69e78fcd2647f0e9287835765e509be8a60bd30ef98531a7a89e94e434296ad569b0c29b795bfb462a0ea88a1b09074a21acfd17536bbbb97504ac593d9681f86fb7ce93efd4fe7d1c062652667ec4b6576b1aa73a5fe70985afd88210770b985c5a46bdbc186a28457f079e7f7668e07dce69ca0cf681bd67dd|1053|1119
183|Feb 24, 2020 16:21:09.473357000 CST|0.000107000|28.053807000|Wisol_39:25:6e|Nvidia_e4:08:c5|70:2c:1f:39:25:6e|00:04:4b:e4:08:c5|0x00000800|4|20|1105|0x000096b0|1|0|0||0|0||64|6|192.168.143.43|52.10.224.104||||0|0|0|1|1|0|0|0|0|0|1703030418e86c7e54f7d7f17a64833a323add342fcbb1687ff6c49c721c812834d7b7c97c48bd1109f4ec29368690e80139de1d3c0d051f227dac3859f1e12d896020fc51470bb66746b7e49d26a196c520428ba7e0bf1f5d0f5a5228b3a6a1ec8290b547fd11c5f13643122332aa572f051c5fd2dcf9ef53c73a796bae9c0f3e7f2adc40b1cc8fdc058a5a241198c67164d8e668593c2d567a791555e871d5bb8484f6ba35656fae60e7b0a8feff672f703110ea3fbfe650891a140ff53a545d6881d86153187165b7fe433c12058b4f044acae6f7123a58dab002852544dc5eb5a2eb08a77b08656a5e14559a477e8cf389c9e303deaa721f79e356820f7efbb6ce510b2fb9a267792e13a2b7f332299d0da5b93a8f9da451737c1c36c5d826603bf45e06afa47ec2d75fe9acb316fcbdacb2cab98ad81f06d8f072564b97768bbf0114ba488d924a45b141db6d0e0008315796b21483ab6fab4f09173e9ed06f89b0aff736bb2883adffaab0ed0177cc875376aa52f466c6d9f8ac106e13de9a58715c1e469070e26d24138ecaba97902702917eb793fda5126355fa3610b8fb86ec2c385010f2646f9f058c05c642ec9a73360a7046b462fbcdd6f116b0917045cf79c6b75763a5dce5ecadfe49dbdc19e2f2ef4de27fd052e2bf963d4865791456364b693982723a1090a80f155f4f9e1b36e976a4a732424e7cd405b1f85ac79b134fb778b7a3df087a791a390f6af28bf1574ef7c0814d200883fbc66f97b2e6b234e53a5a28d7bc9a66d1326f6518e56238b8fcf5c11144096fff9857814617ff2fa2e7eb045407bc40ceaf18f04952ed954036e997793eb176183681dcffc97c169e9b3013cb7dbb5b6074e3e5838e5f07c296660a380d1950a79252c2c17bbbe522f90302181483d21bb79aef3ac755ef58f61685c796e4ad3cac5dbbbfc72f9602512f2f7d7debb86866639e161c3f0b358af0bb82b777dd7b71464f8542b3238faac2e5051963c025356d0f06f709fb2e9f6b28eb8fab2e356adb99e3810b7aafcde27b306c2e20c51cceea57ed789dad9e67661737b9ddf661749e8cb45a880f36bc072964d333369d0344ebc1443c4375f7e21d1295c2cde0975ff50f4489e9b75a77bf7fb1726e2683679fb55032d3b22a8098433a09b50f48fc49084cb9e18e1ab10c9d6218e02984d83af0a87db1c9fc9bcc8e3e0e24b8c588e19ab367e39ff43103a61ba25d5f0005ec5ddd03c511e9f9932448862b3406dcf01e0e3c92624fb7664f98352dd4f416d2b7f040c22e979430b78a3216ed825c6712e0ae04ffccdae36fdb1b09a8b13a899d4ee3e64ec77f0cc965405a081d67c79fa5869ce437f493e67b90362e345900c78eb0f3e7016a05b223584fcb8c72c0fcc37072e46b652f16d37fd19448230d32d980e1ff3d93facb028d256055cad0cebe117143fcb296dabaed22b2ccb7a22f2013290858a2ccdb99|1053|1119
184|Feb 24, 2020 16:21:09.473460000 CST|0.000103000|28.053910000|Wisol_39:25:6e|Nvidia_e4:08:c5|70:2c:1f:39:25:6e|00:04:4b:e4:08:c5|0x00000800|4|20|1105|0x000096b1|1|0|0||0|0||64|6|192.168.143.43|52.10.224.104||||0|0|0|1|1|0|0|0|0|0|1703030418e86c7e54f7d7f17b44ed23a0b0ed1ed6837ca7fbbdefcd1d29c45e69750647db76488069422bc2b3e48d38b9b5ec3888604e4a9c8ced22e5fd23e3eac2965328a339c1aa408cb413d5266797d2c55059e3a99a5dda52288adbd5da89b8a9e98fd07e64aa332152ec385a5c8d359864e16966fe0f7ce2218311491194797e46f02190077e77ad1b17a0f8f4c9af851983183b4ffd2c15714b2b5336af45eadd02675f466531aba30f0a83078756dc2a05f5796528d960590434c7f3de22f878af1556a594c95dc1e8493cb370210024e82156260685ec994486576cb2a05b05e8533609646006052f1510b42d34e57eb3921e13deab5dc2a7a7e2e8df91d6b74c195481a038a26ff6d40c1c1f2dd3a2f862de972d1491f055f87bdbfaa519ac60af50644854c578b1be840c5b167886771f7fc28f98a395001ac951b55fa5b88a72f65fe0e72998cedf8fdf0249dc68d6f68c07625e7e3cce4667faf305ecde1db71a9bb6aec4ce2ff635bc963ce7dc8d97698a447eef15beb15b11aa8046e05bc085d2c735d367349e84d58a2920e13ae7a7dd0c40c3a78c72dbe42e74384d19f9ad1afe46656859d8f52a5c6764f830726056017c5082f3c6fbff6a156b81eac406b1298d7cc1e797c4f4aa770f6031afc61491b2f1455d75655f74dd23a26ac1ccf6d35f4ed72ed3f907a5ece2c05fd2eb19ba252a507d68322ff6352dbd154fe37934a8eacc2520500f737b900ac447105ba6776bf2aac0956e55ffc5a818658b768f818b8601cbb89e0697b773fce9725840c9a131242ca67e94d96ef4db9ff02a2985ceb11ef3741fd262e6a30d2fc518767206b8e6f57f14a6e69c5d3348114e1ed3e1a3e7afb14816e92ff99c55d5f11df57c1739e3416be85d0c132733c702d13b8ceec6c4acd950da25f6c2506d3715919e0a3a2f3d5de142549cd46e168fcbdfdb4de636e72226d291aae9a875e0fd29edd61f8f0da93b586412f23a63c6905e94d3231e539792bde2520e12951b53d4aa8fd554a8d8edb464a9a8a9101d02207c5063e10805e14f9699bb873a5fc8aaa73cd692ebd39d9c0cf8b3cd0c1c70db5ca3b55ae3108f39d32aa929389fe1395a098d91e3afaebbc07a41ff858ab44617e5cad3eee75810df9ad7218ea28c3a12e19bc7f2a0624820cfd78695980d6f81dd030dc9f6d85fe83f7d549c00cad528e54c12ee67de6fd5ff076f8b91677e69c8d884f7a2e79ed95545518c8de2b12e5bda3acb1d528475f0f2716e867c9c8f36a8418f1c0613186b75c6bc685c1a3a3cbd3d0bc0b1b8e93c92f129e620c0998f677b00d0900749abf3095bae1321957d42b84f08d86d791feac8499302581331c2668eaf00bbccf766479a02f9be865af602352ce988fbd9f7e8770939230fcf6372e64ca2a3d7ac51d31cdca64de1f41f29877354075c6e3499cc57bb15f8ac3d45cb6d62f5d875cce3acbbca06b0b1ba|1053|1119
185|Feb 24, 2020 16:21:09.473562000 CST|0.000102000|28.054012000|Wisol_39:25:6e|Nvidia_e4:08:c5|70:2c:1f:39:25:6e|00:04:4b:e4:08:c5|0x00000800|4|20|1105|0x000096b2|1|0|0||0|0||64|6|192.168.143.43|52.10.224.104||||0|0|0|1|1|0|0|0|0|0|1703030418e86c7e54f7d7f17c09ec9d2a8e1cdbdcca7e463477672241040dad174a68f97f785f3341ded2c8f2d1b1ca01494e4d2ebdf9cc4e166ed5bdcf2b342700322498bf86f33050dae0c804a29b91a81cb54704d2df5cefbce3330a4cb92ebaa958a64ba264b2298c652011b92bdbe6d61129432eff2e0b66f23e8a521906a3c0c666461338e65e33a0b36ff4d7f3c490f871f5ec54f5126d348f7bf5440c6e0702166e774e353a52ec251a3c6c2117ec68c52b7d8f0a7c368a10e23c0b86b2b0f02228e17b11462d51a2950bae13def4fc80f83b75a13ee90891d017ff9fbde9f79bff919fa03341f83e42b280082d5c49060f4a707b1cafc06d5624b3d14d0ac196ab1eafdfaeb022206a96972284cf5a9c2fe9714d162b9bfcbe6b9f389b36bd82c7f1852a1394c601c6dbcf833169745a8e0bf85f9d62cce3f663693ba42d8ac102dcb32590feae18cf34226fec35526eaee9c061799595b365b74595817d49f1c9272ba533bae16cc0b74a6564c9c3b852a5a11e5af43ef7d2a7e1d578107c05a602aaf3a7699ae1010a0dbe1520c2c0ba77493b067768638cd8675db957d53cc641adddfe8018b00ba9b7360b29f1ea4d781b612028a6be4436a0c41acca65b702a0ce536cc663c7b39487d0687844ce0ebeedfb16439c0965279cb87b4c485547425330116f1fab39630998ed70623ccd18aec837c2d64f0e2686ae5db7299ebcf729d352ddb4248a64e882d15966cea88b1507d62c5ba52adae3afa2a6ac5120dd36044e4f1437ed2bbb0da323bcd01fed886f06dc39dc359bb513ae12ff91e53820455480fe0495eff5f360724befe4ce2ca6af9aa575a948566c050ea19bbfbbe17ae9aaf4bbec049ff50dfd51a0ebb61d1c3a6b17ab3fc6f6d25d7570322c5ef07093af2109cd758a3f01004fe7a361aa085e1790ea65bfb9cfc8329567614120d2985737e93efdf4767efc44522fa9c0d93feb1ce16ba39c718951e5a2f19451a62335a1a2c22c4cd16d054ab744d019feff4d4baf9ec05de2fa37b413b306d6d560108c5234d6d6f6e738481f732520673fdf4a9aa3143ad7fa4827181c184e53590076532287c494e16f73eb58e6fb2ab89065ef3402e35c6355f87fd3113bcc5e8838cdb936728346fe1a68e6d8c2bb08efcadbe07dd66c9c0401cee4fca0104d2eca5d5c6ee14925d14b65116c2bc5115b444247e4d0393ee187e9de9f2e7774a81f2d2c1d62f5ba2ea2a94613bebcc40a95a53b10eea1dd143ded0ddd2c7261e6887ae3112baac3757f437f187bb26e9bfb5ad130c06bf9e81583f3765a14558740fa786090d2e6687084116e70a7f800779950aa194797def8b44a63f83ef47a9cc6fcd58a0eaee5efbcd705d0b946354eade6136eff8a4405db6d6dcbd6e72529348f0f75a30ce2efb9d3753e1b28ad24ffcab8c95ff17159c2e9e70121d756856131314b973c2ac424be3441af211e77d|1053|1119
